,1,2,3,4,5,6,7,8
0,0.1777899008942768,0.11787293999223039,0.08498127809725702,0.0801349869929254,0.08030186629621312,0.08187407089862972,0.09237905379850417,0.09108712149318307
1,0.17816443579504265,0.11545780879678205,0.08061985759995878,0.07386773190228269,0.07570864140288905,0.08121573351090774,0.08604358209995552,0.08874997679376975
2,0.17787757749902083,0.11405069719767198,0.08186241630464793,0.07413193869870156,0.07632638599025085,0.08508009599754587,0.08565515099326149,0.08753794690128416
3,0.17805598600534722,0.11403260639635845,0.08092982859816403,0.07594799950020388,0.07805439269868657,0.08793968110112474,0.08660291220294311,0.08644958439981565
4,0.17799301429186015,0.11330781358992681,0.08935439500492066,0.07422903600381688,0.07912801739294081,0.08631205930141732,0.08677032470004634,0.08547755950130523
5,0.17462180990260096,0.11421989650698379,0.08151648739585653,0.07582169369561598,0.07607305670389905,0.07551751259015874,0.086834726203233,0.08577158930711448
6,0.17476828009821474,0.11433409970486537,0.08247644359944388,0.07424112219596282,0.07663929989794269,0.08292034789919853,0.08599242479540407,0.08724649579962715
7,0.1745148590998724,0.11442198579898104,0.08219326159451157,0.07382153939688578,0.07573911269428209,0.07574539959896356,0.08711593450279906,0.08882165160030127
8,0.1773907876922749,0.11414682329632342,0.08151592640206218,0.07309111619833857,0.07646608750801534,0.08469024029327557,0.08669824000680819,0.08619247439783066
9,0.17752268459880724,0.11495822550496086,0.08122937580337748,0.07317801209865138,0.07428280310705304,0.08211824420141056,0.08664294830523431,0.08576905169757083
