,1,2,3,4,5,6,7,8
0,0.1771248533972539,0.13582432529656216,0.10296994249802083,0.11158571220003069,0.1289363244897686,0.1401279589976184,0.13860854050144553,0.13414237949764357
1,0.1772432663012296,0.12702938860747964,0.10976472289767117,0.10916534679709003,0.11822599150473252,0.1351596435997635,0.13476737840101122,0.13376850619679317
2,0.17744211950339378,0.12093650320312008,0.11305397670948877,0.10974660490173846,0.11532118490431457,0.13943907419452445,0.1349521816940978,0.1341251029050909
3,0.17735745719401166,0.14788005970185622,0.10914077389752493,0.11726849150145427,0.12479373489040882,0.1377940512029454,0.1384904836071655,0.13984679790446536
4,0.17711208300897852,0.12209139009937645,0.10760855589760468,0.10492006359854714,0.1378284501028247,0.13622942690271883,0.13383111319271848,0.1367044570040889
5,0.17629457790171726,0.12344005249906331,0.102478701795917,0.10580893340520561,0.1233794923988171,0.1358551488025114,0.13658554770518094,0.12806618550093846
6,0.17632167090196163,0.12425806199898944,0.10632927240803838,0.1094884171965532,0.13803249620832503,0.13944479889469222,0.13631655160570516,0.1312755701947026
7,0.17644188239937647,0.12234152590390295,0.10698932390660047,0.12273150599794462,0.13661050979280845,0.13595297039719298,0.1342132805963047,0.13708294950192795
8,0.1763025811058469,0.12128022970864549,0.10413591030519456,0.11535424779867753,0.11756853660335764,0.13678505020216108,0.13500853369478136,0.13585207200376317
9,0.17607946270145475,0.12273352849297225,0.11227408640552312,0.12622982709435746,0.13508107010275125,0.13536871309624984,0.13519415070768445,0.13303498059976845
