,1,2,3,4,5,6,7,8
0,0.3426021555991611,0.2386222557994188,0.164260027599812,0.1486447421993944,0.1649390366001171,0.15190906659991016,0.13453112760034855,0.13244062980083982
1,0.34303289240051527,0.2418159887994989,0.16451960000122198,0.13051845880108887,0.16581632740126223,0.15106678900046971,0.13637665159913012,0.12525429880042793
2,0.3424497751999297,0.23691400719981176,0.1616551849991083,0.14435544420121005,0.16404189679888076,0.14147130339988506,0.13308058679976967,0.12553727759950561
3,0.3444714545999886,0.23670252899901242,0.1610452114007785,0.13364840199938044,0.16917443959973752,0.151432617600949,0.13363258899917127,0.124216170598811
4,0.34094667399913303,0.2416973286002758,0.1713263438010472,0.14103639860113618,0.16501095540006644,0.1464884205997805,0.13630473539960802,0.12563807139958955
